station_id,num_bikes_available,numBikesAvailable,num_bikes_available_types/0/mechanical,num_bikes_available_types/1/ebike,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode,station_opening_hours
36473,9,9,3,6,10,10,1,1,1,1776082099,9101,
129101773,3,3,0,3,39,39,1,1,1,1776081726,18017,
256124192,1,1,0,1,41,41,1,1,1,1776081966,19041,
100918666,4,4,3,1,16,16,1,1,1,1776081812,11043,
1002059045,26,26,11,15,1,1,1,1,1,1776082181,1117,
35137730,3,3,1,2,46,46,1,1,1,1776082184,13103,
54000545,36,36,31,5,27,27,1,1,1,1776082171,15059,
82417874,18,18,12,6,53,53,1,1,1,1776082107,11102,
82568336,0,0,0,0,25,25,1,1,1,1776081986,31704,
66491408,0,0,0,0,31,31,1,1,1,1776081927,32603,
18175885970,15,15,11,4,33,33,1,1,1,1776082195,17201,
17527065847,11,11,11,0,5,5,1,1,1,1776082069,23403,
17527110170,5,5,4,1,24,24,1,1,1,1776082003,23903,
75641607,5,5,3,2,26,26,1,1,1,1776082194,6027,
54000541,5,5,3,2,22,22,1,1,1,1776082087,4013,
1025995767,16,16,11,5,5,5,1,1,1,1776082105,45001,
1034242363,4,4,1,3,29,29,1,1,1,1776082037,31023,
1021553839,3,3,1,2,30,30,1,1,1,1776082182,9118,
1021176825,14,14,8,6,8,8,1,1,1,1776082195,21024,
335780498,23,23,21,2,6,6,1,1,1,1776081937,2001,
54000611,2,2,0,2,23,23,1,1,1,1776081945,19023,
484387018,0,0,0,0,30,30,1,1,1,1776082171,20019,
1035816937,4,4,2,2,24,24,1,1,1,1776081865,18137,
544249939,45,45,35,10,4,4,1,1,1,1776082153,7101,
1023083417,20,20,15,5,1,1,1,1,1,1776081962,18138,
66507229,0,0,0,0,26,26,1,1,1,1776082099,17116,
20636823021,0,0,0,0,16,16,1,1,1,1776082132,18208,
82432573,23,23,19,4,26,26,1,1,1,1776082187,13041,
66491386,20,20,12,8,36,36,1,1,1,1776082034,7016,
54000539,19,19,12,7,16,16,1,1,1,1776082179,4011,
452936197,3,3,2,1,56,56,1,1,1,1776082182,12041,
27415012,62,62,46,16,4,4,1,1,1,1776082183,12108,
101490103,2,2,0,2,20,20,1,1,1,1776082135,14006,
100872260,24,24,15,9,18,18,1,1,1,1776082115,7013,
213848056,23,23,14,9,29,29,1,1,1,1776082035,21311,
20431248994,0,0,0,0,20,20,1,1,1,1776082069,10207,
653127524,6,6,4,2,24,24,1,1,1,1776081920,21114,
263610599,5,5,1,4,40,40,1,1,1,1776082052,31013,
214134714,4,4,1,3,22,22,1,1,1,1776082114,42301,
653066427,23,23,17,6,1,1,1,1,1,1776081781,32018,
129089749,1,1,1,0,27,27,1,1,1,1776082135,17016,
82587428,1,1,0,1,30,30,1,1,1,1776082173,20202,
27415297,5,5,1,4,47,47,1,1,1,1776082121,18019,
13283986,12,12,10,2,21,21,1,1,1,1776082174,11003,
100910836,8,8,1,7,38,38,1,1,1,1776082106,11034,
6515,42,42,27,15,1,1,1,1,1,1776082096,9012,
41523981,12,12,9,3,34,34,1,1,1,1776082124,15020,
1034247348,9,9,4,5,24,24,1,1,1,1776082062,41206,
39536951,6,6,4,2,25,25,1,1,1,1776082131,13113,
35089539,1,1,0,1,21,21,1,1,1,1776081912,19031,
27415169,1,1,0,1,22,22,1,1,1,1776081670,13114,
15412563,21,21,18,3,1,1,1,1,1,1776082168,15061,
30179848,4,4,1,3,23,23,1,1,1,1776081946,20017,
27363029,2,2,0,2,30,30,1,1,1,1776081888,11019,
484889494,7,7,2,5,17,17,1,1,1,1776082176,23008,
54000607,7,7,5,2,16,16,1,1,1,1776082140,15063,
36003,15,15,10,5,6,6,1,1,1,1776082083,6014,
27415215,3,3,2,1,22,22,1,1,1,1776081888,14116,
263732151,2,2,0,2,31,31,1,1,1,1776081983,31018,
129161858,3,3,1,2,29,29,1,1,1,1776082108,33005,
653035822,22,22,11,11,5,5,1,1,1,1776082090,2110,
27415285,11,11,6,5,12,12,1,1,1,1776081984,7026,
27363256,25,25,17,8,0,0,1,1,1,1776081993,1016,
42341698,55,55,33,22,2,2,1,1,1,1776081836,2021,
100902274,51,51,32,19,1,1,1,1,1,1776082134,8015,
100770878,25,25,22,3,0,0,1,1,1,1776082137,5019,
75313725,5,5,1,4,29,29,1,1,1,1776082146,14007,
653069115,2,2,0,2,32,32,1,1,1,1776081953,10164,
82419429,26,26,26,0,16,16,1,1,1,1776082129,11107,
349750111,10,10,7,3,20,20,1,1,1,1776082178,9113,
52453,2,2,0,2,23,23,1,1,1,1776081839,20103,
210389577,31,31,13,18,1,1,1,1,1,1776082172,2014,
1055553396,10,10,7,3,5,5,1,1,1,1776082159,4109,
210394523,15,15,7,8,15,15,1,1,1,1776082118,3101,
66505513,30,30,12,18,0,0,1,1,1,1776082004,8105,
15383032,37,37,22,15,19,19,1,1,1,1776082167,8029,
1056959071,9,9,6,3,30,30,1,1,1,1776082196,11048,
486833337,24,24,8,16,9,9,1,1,1,1776082185,2101,
606669250,12,12,6,6,27,27,1,1,1,1776082181,12154,
17638171254,18,18,9,9,9,9,1,1,1,1776082148,22017,
54001190,3,3,2,1,23,23,1,1,1,1776082061,19021,
82569809,8,8,3,5,14,14,1,1,1,1776081996,17104,
266052390,1,1,0,1,27,27,1,1,1,1776081820,19030,
37952191,24,24,20,4,7,7,1,1,1,1776082176,21004,
34300292,16,16,13,3,9,9,1,1,1,1776082191,22002,
82554786,3,3,0,3,27,27,1,1,1,1776082074,35008,
268976295,7,7,2,5,25,25,1,1,1,1776082184,13022,
27415444,0,0,0,0,30,30,1,1,1,1776081278,20045,
76488849,28,28,21,7,8,8,1,1,1,1776082190,13019,
460558111,7,7,5,2,12,12,1,1,1,1776082194,11044,
66491368,61,61,38,23,6,6,1,1,1,1776082189,5030,
15401095,29,29,13,16,17,17,1,1,1,1776082142,16041,
1055541632,20,20,19,1,22,22,1,1,1,1776082007,21952,
54000561,8,8,2,6,24,24,1,1,1,1776081974,9015,
53999465,63,63,40,23,2,2,1,1,1,1776082192,1013,
60667075,19,19,7,12,2,2,1,1,1,1776082175,8049,
20824565291,3,3,2,1,97,97,1,0,0,1771785040,12507,
129081441,2,2,1,1,19,19,1,1,1,1776082100,16031,
1056986761,54,54,34,20,1,1,1,1,1,1776082161,12153,
84983562,2,2,0,2,49,49,1,1,1,1776081981,11110,
82566934,2,2,2,0,50,50,1,1,1,1776082187,17005,
35106544,1,1,1,0,54,54,1,1,1,1776081725,14016,
267976590,63,63,60,3,1,1,1,1,1,1776082154,12033,
54000630,5,5,2,3,20,20,1,1,1,1776082193,22012,
1599921040,4,4,1,3,26,26,1,1,1,1776082170,18142,
1056965116,7,7,4,3,41,41,1,1,1,1776082004,12120,
82573931,22,22,12,10,13,13,1,1,1,1776082009,18035,
82436057,4,4,0,4,18,18,1,1,1,1776082197,13110,
11851037297,1,1,0,1,32,32,1,1,1,1776082098,23105,
82448637,22,22,21,1,24,24,1,1,1,1776082109,15009,
271540743,4,4,2,2,22,22,1,1,1,1776082182,23005,
11851327865,4,4,4,0,25,25,1,1,1,1776082122,21120,
13372702,0,0,0,0,30,30,1,1,1,1776081889,20117,
1599931563,6,6,6,0,23,23,1,1,1,1776082136,48009,
15411223,2,2,1,1,22,22,1,1,1,1776082060,14125,
85152599,36,36,36,0,7,7,1,1,1,1776082153,21009,
478593396,2,2,0,2,17,17,1,1,1,1776082080,31017,
213675430,46,46,43,3,3,3,1,1,1,1776081906,13047,
363735875,6,6,6,0,10,10,1,1,1,1776081810,44103,
284711589,6,6,5,1,10,10,1,1,1,1776081881,4107,
265266148,4,4,2,2,19,19,1,1,1,1776081999,22403,
269953055,27,27,26,1,2,2,1,1,1,1776082115,42011,
66491406,16,16,4,12,32,32,1,1,1,1776082046,20047,
30550,24,24,21,3,0,0,1,1,1,1776082152,9013,
20637420127,4,4,1,3,32,32,1,1,1,1776081851,20204,
43219958,8,8,5,3,29,29,1,1,1,1776082144,14127,
82590367,16,16,8,8,40,40,1,1,1,1776082078,21017,
213693126,1,1,1,0,22,22,1,1,1,1776081979,18114,
20458224375,0,0,0,0,0,0,1,0,0,1754913534,2201,
357491025,9,9,7,2,13,13,1,1,1,1776082151,21951,
457713145,20,20,14,6,23,23,1,1,1,1776082063,92005,
392576677,23,23,8,15,1,1,1,1,1,1776081902,22103,
52456,3,3,0,3,25,25,1,1,1,1776082090,19113,
1056995858,1,1,0,1,28,28,1,1,1,1776082028,14128,
27414924,3,3,1,2,20,20,1,1,1,1776082126,10039,
213695073,12,12,8,4,18,18,1,1,1,1776082182,19036,
653217067,6,6,0,6,13,13,1,1,1,1776081992,31101,
365181481,3,3,0,3,47,47,1,1,1,1776082016,17001,
653076373,6,6,4,2,28,28,1,1,1,1776081956,12129,
275968458,24,24,4,20,36,36,1,1,1,1776082161,35004,
213936755,4,4,0,4,44,44,1,1,1,1776082148,31707,
128928526,1,1,1,0,13,13,1,1,1,1776082090,8011,
287096529,29,29,14,15,14,14,1,1,1,1776082134,13020,
13242682,2,2,0,2,29,29,1,1,1,1776081833,19124,
20940948422,0,0,0,0,1,1,1,0,0,1766492924,43203,
128884445,44,44,36,8,20,20,1,1,1,1776082189,7010,
284708999,3,3,1,2,35,35,1,1,1,1776081817,14113,
653079520,17,17,10,7,0,0,1,1,1,1776082196,35015,
653076393,41,41,17,24,23,23,1,1,1,1776082192,32021,
129069108,6,6,2,4,30,30,1,1,1,1776082161,15019,
19161093714,0,0,0,0,19,19,1,1,1,1776082001,20203,
54000550,30,30,20,10,1,1,1,1,1,1776082101,7024,
124390478,7,7,3,4,10,10,1,1,1,1776082115,20004,
1056979685,19,19,16,3,7,7,1,1,1,1776082095,12150,
97705710,6,6,3,3,33,33,1,1,1,1776082168,11031,
1056972307,4,4,2,2,44,44,1,1,1,1776081982,12125,
1062812659,25,25,24,1,35,35,1,1,1,1776082195,13515,
15310509,1,1,1,0,25,25,1,1,1,1776082080,9016,
1109534105,2,2,0,2,18,18,1,1,1,1776081856,31026,
1057003116,15,15,15,0,31,31,1,1,1,1776082047,15131,
285726279,3,3,0,3,22,22,1,1,1,1776082035,10037,
1057081237,1,1,0,1,23,23,1,1,1,1776081816,21316,
7261,8,8,2,6,12,12,1,1,1,1776082098,9036,
213685863,45,45,37,8,5,5,1,1,1,1776082194,15125,
390075668,5,5,4,1,33,33,1,1,1,1776082025,13117,
653079135,2,2,0,2,12,12,1,1,1,1776081822,13027,
38319086,2,2,1,1,33,33,1,1,1,1776081804,17029,
221032834,18,18,12,6,29,29,1,1,1,1776082174,10004,
653129435,11,11,9,2,5,5,1,1,1,1776082126,21118,
362178041,6,6,2,4,21,21,1,1,1,1776082170,21203,
100783424,38,38,25,13,31,31,1,1,1,1776082161,5034,
210584503,2,2,1,1,11,11,1,1,1,1776082092,10017,
38280,12,12,0,12,4,4,1,1,1,1776081723,16009,
653125838,22,22,17,5,7,7,1,1,1,1776082182,21029,
292871105,3,3,0,3,17,17,1,1,1,1776082042,19025,
457834134,11,11,2,9,18,18,1,1,1,1776082178,16003,
20458486160,0,0,0,0,15,15,1,1,1,1776082196,19208,
213686471,16,16,1,15,8,8,1,1,1,1776082090,16014,
124622630,7,7,7,0,28,28,1,1,1,1776081885,11103,
54000593,7,7,2,5,2,2,1,1,1,1776082114,16007,
422639331,10,10,2,8,21,21,1,1,1,1776082101,22013,
27362949,0,0,0,0,30,30,1,1,1,1776082108,10110,
1057061349,2,2,0,2,30,30,1,1,1,1776082039,21115,
285454061,1,1,0,1,44,44,1,1,1,1776081927,20002,
129121741,2,2,0,2,48,48,1,1,1,1776082031,20039,
129142199,8,8,1,7,22,22,1,1,1,1776082019,21708,
129135654,8,8,5,3,22,22,1,1,1,1776081749,21307,
214109662,12,12,11,1,7,7,1,1,1,1776081835,41210,
302725495,3,3,1,2,48,48,1,1,1,1776082052,21702,
653122771,15,15,15,0,9,9,1,1,1,1776082183,42304,
35147530,5,5,3,2,16,16,1,1,1,1776082190,11109,
1057179405,0,0,0,0,29,29,1,1,1,1776081597,31021,
653135400,15,15,11,4,10,10,1,1,1,1776081992,44002,
213689228,4,4,1,3,37,37,1,1,1,1776082165,16115,
129079313,21,21,19,2,22,22,1,1,1,1776081878,15123,
409364001,1,1,0,1,17,17,1,1,1,1776081845,13039,
1057039016,12,12,9,3,7,7,1,1,1,1776082162,21030,
1057045129,10,10,6,4,29,29,1,1,1,1776082125,21031,
1190800638,18,18,15,3,3,3,1,1,1,1776082027,16024,
303102719,3,3,0,3,8,8,1,1,1,1776082086,15043,
27363277,4,4,2,2,34,34,1,1,1,1776081934,17039,
303452950,0,0,0,0,34,34,1,1,1,1776082009,22604,
653126035,1,1,1,0,17,17,1,1,1,1776082098,42305,
210745258,8,8,4,4,39,39,1,1,1,1776081967,11032,
19016646124,19,19,12,7,5,5,1,1,1,1776082064,21955,
308082350,23,23,6,17,5,5,1,1,1,1776082108,16101,
653080383,46,46,45,1,0,0,1,1,1,1776082128,13121,
20636402451,20,20,14,6,5,5,1,1,1,1776082105,7203,
42499285,33,33,17,16,8,8,1,1,1,1776082070,8001,
37921892,2,2,0,2,23,23,1,1,1,1776082042,10012,
27363558,3,3,1,2,25,25,1,1,1,1776081872,13048,
653123610,24,24,24,0,11,11,1,1,1,1776082129,21028,
27269170,13,13,10,3,8,8,1,1,1,1776082096,4003,
54000562,3,3,1,2,26,26,1,1,1,1776082078,10018,
135806005,4,4,0,4,12,12,1,1,1,1776082049,32301,
102326776,3,3,0,3,20,20,1,1,1,1776081877,20108,
653135378,3,3,0,3,33,33,1,1,1,1776082034,21219,
84958519,10,10,6,4,3,3,1,1,1,1776082042,4001,
54000553,29,29,21,8,34,34,1,1,1,1776082085,8013,
34235349,24,24,1,23,4,4,1,1,1,1776081860,5014,
18012983979,29,29,24,5,14,14,1,1,1,1776081863,23902,
54000615,1,1,1,0,48,48,1,1,1,1776081936,20007,
453172172,1,1,0,1,11,11,1,1,1,1776082112,13033,
478385490,5,5,1,4,25,25,1,1,1,1776081645,42701,
213706622,4,4,1,3,19,19,1,1,1,1776082116,20122,
213686749,23,23,16,7,12,12,1,1,1,1776082196,16020,
1057302263,4,4,0,4,14,14,1,1,1,1776082172,13126,
42541542,1,1,1,0,28,28,1,1,1,1776081960,14101,
443402852,2,2,1,1,43,43,1,1,1,1776082088,17015,
38192,23,23,23,0,10,10,1,1,1,1776082153,15023,
1062162270,13,13,10,3,6,6,1,1,1,1776081887,22501,
35101194,29,29,20,9,1,1,1,1,1,1776082181,42003,
559980654,21,21,9,12,2,2,1,1,1,1776082091,8549,
210751059,1,1,0,1,9,9,1,1,1,1776081603,13011,
19331917084,19,19,5,14,10,10,1,1,1,1776082105,40009,
66491395,2,2,1,1,37,37,1,1,1,1776082189,12043,
404947652,21,21,13,8,11,11,1,1,1,1776082048,15072,
458086607,17,17,12,5,11,11,1,1,1,1776082090,23003,
653081846,5,5,1,4,25,25,1,1,1,1776082125,14131,
213689815,7,7,6,1,28,28,1,1,1,1776082187,17023,
443198808,3,3,0,3,32,32,1,1,1,1776082156,19108,
620676855,3,3,2,1,19,19,1,1,1,1776082124,44007,
6294,17,17,8,9,6,6,1,1,1,1776082134,4002,
210738704,18,18,14,4,6,6,1,1,1,1776082151,10105,
82565383,3,3,1,2,42,42,1,1,1,1776082041,17003,
102745622,13,13,8,5,14,14,1,1,1,1776082197,42501,
13191324,31,31,5,26,1,1,1,1,1,1776081997,6008,
213677219,15,15,12,3,6,6,1,1,1,1776082098,13109,
85155919,0,0,0,0,31,31,1,1,1,1776082118,21204,
1062238429,4,4,3,1,13,13,1,1,1,1776082087,42209,
102343591,5,5,2,3,24,24,1,1,1,1776081915,22206,
7247,7,7,0,7,15,15,1,1,1,1776082195,11021,
653134004,1,1,0,1,24,24,1,1,1,1776082161,21217,
389788858,45,45,38,7,28,28,1,1,1,1776082153,15030,
1056947780,2,2,0,2,23,23,1,1,1,1776082124,9114,
38327,25,25,12,13,14,14,1,1,1,1776082149,16011,
100925033,21,21,19,2,24,24,1,1,1,1776082133,12007,
109609241,31,31,23,8,1,1,1,1,1,1776082193,25001,
82562496,2,2,1,1,19,19,1,1,1,1776082195,35007,
235197110,10,10,9,1,34,34,1,1,1,1776082135,47001,
417088374,29,29,22,7,10,10,1,1,1,1776082125,44101,
439750210,6,6,0,6,19,19,1,1,1,1776082036,13032,
476183970,1,1,1,0,35,35,1,1,1,1776081856,10165,
27415246,35,35,33,2,9,9,1,1,1,1776082169,15064,
101491821,10,10,2,8,30,30,1,1,1,1776081845,14010,
369011098,13,13,7,6,7,7,1,1,1,1776082131,43001,
1057319366,27,27,16,11,3,3,1,1,1,1776082155,13128,
82375611,4,4,0,4,39,39,1,1,1,1776082186,8020,
102309973,3,3,1,2,40,40,1,1,1,1776082171,18003,
653147618,22,22,9,13,5,5,1,1,1,1776082165,22303,
19697757271,11,11,11,0,14,14,1,1,1,1776082117,40005,
417623119,2,2,0,2,17,17,1,1,1,1776082052,92001,
365886904,8,8,2,6,28,28,1,1,1,1776082042,17107,
653083263,38,38,29,9,0,0,1,1,1,1776082186,15057,
85015750,6,6,4,2,31,31,1,1,1,1776082049,16002,
27064639,1,1,0,1,20,20,1,1,1,1776081918,15004,
102722579,18,18,12,6,9,9,1,1,1,1776082173,23010,
39151458,3,3,0,3,17,17,1,1,1,1776081815,18007,
468354634,3,3,0,3,27,27,1,1,1,1776082102,19128,
213682190,4,4,1,3,39,39,1,1,1,1776081998,15005,
213692227,14,14,1,13,21,21,1,1,1,1776082190,18006,
653137566,2,2,0,2,30,30,1,1,1,1776081908,21401,
213674686,5,5,1,4,29,29,1,1,1,1776081935,13044,
488889101,17,17,14,3,15,15,1,1,1,1776082122,17108,
42720305,34,34,1,33,2,2,1,1,1,1776082188,8037,
266422568,16,16,5,11,5,5,1,1,1,1776081836,4020,
488872892,11,11,7,4,31,31,1,1,1,1776082083,15022,
54000632,13,13,10,3,23,23,1,1,1,1776082189,23004,
379063990,6,6,2,4,16,16,1,1,1,1776082155,22408,
210396518,15,15,0,15,1,1,1,1,1,1776081929,5012,
428088564,4,4,2,2,19,19,1,1,1,1776081870,43010,
221036108,3,3,1,2,43,43,1,1,1,1776081655,11017,
82584215,56,56,54,2,4,4,1,1,1,1776082169,21306,
38522,0,0,0,0,24,24,1,1,1,1776082195,9027,
1057730786,18,18,10,8,2,2,1,1,1,1776081856,1021,
131094294,13,13,12,1,15,15,1,1,1,1776082173,33015,
494183852,13,13,10,3,26,26,1,1,1,1776082131,7017,
491687415,9,9,6,3,11,11,1,1,1,1776082121,35006,
653083675,2,2,0,2,18,18,1,1,1,1776082172,41205,
653141822,6,6,4,2,16,16,1,1,1,1776082087,22015,
488980540,15,15,7,8,18,18,1,1,1,1776082162,12018,
653137567,3,3,2,1,17,17,1,1,1,1776081902,44005,
54000600,5,5,2,3,28,28,1,1,1,1776081934,17119,
82455731,4,4,3,1,57,57,1,1,1,1776082131,15011,
15212034,2,2,0,2,17,17,1,1,1,1776082132,9004,
1057399900,24,24,23,1,0,0,1,1,1,1776082078,51002,
491932748,0,0,0,0,39,39,1,1,1,1776081967,32601,
1057378487,12,12,7,5,10,10,1,1,1,1776082197,33016,
1057737444,39,39,20,19,10,10,1,1,1,1776082178,12026,
911767210,3,3,0,3,19,19,1,1,1,1776082034,10162,
82336035,17,17,12,5,1,1,1,1,1,1776082194,6012,
255322397,5,5,4,1,21,21,1,1,1,1776081966,13009,
1314450240,4,4,1,3,15,15,1,1,1,1776081805,27005,
1057221951,4,4,4,0,23,23,1,1,1,1776081767,44016,
559595472,21,21,15,6,2,2,1,1,1,1776082088,15071,
129016495,47,47,20,27,4,4,1,1,1,1776082099,9024,
16659964929,15,15,2,13,14,14,1,1,1,1776082001,8201,
1057335613,29,29,17,12,1,1,1,1,1,1776082113,15311,
586649404,8,8,5,3,17,17,1,1,1,1776081811,46003,
54000599,3,3,1,2,21,21,1,1,1,1776082137,17111,
20430917761,1,1,0,1,27,27,1,1,1,1776081851,19210,
210582231,17,17,11,6,8,8,1,1,1,1776082141,9102,
312870435,1,1,0,1,10,10,1,1,1,1776082198,9006,
129106450,1,1,0,1,35,35,1,1,1,1776082051,18030,
1057405802,12,12,3,9,19,19,1,1,1,1776081653,92006,
27414544,2,2,1,1,19,19,1,1,1,1776082123,5024,
213894629,1,1,1,0,43,43,1,1,1,1776081672,31005,
1057354004,27,27,9,18,0,0,1,1,1,1776082160,21314,
129059516,5,5,3,2,53,53,1,1,1,1776082042,12038,
100923502,29,29,23,6,11,11,1,1,1,1776081753,12005,
1227051850,7,7,6,1,32,32,1,1,1,1776082167,13516,
1057748427,20,20,19,1,23,23,1,1,1,1776082097,12155,
54000560,14,14,5,9,3,3,1,1,1,1776082171,9011,
36391,20,20,17,3,1,1,1,1,1,1776081733,9034,
100933541,6,6,2,4,21,21,1,1,1,1776082183,12028,
100934967,4,4,2,2,39,39,1,1,1,1776081843,12035,
15309045,7,7,2,5,7,7,1,1,1,1776081818,10021,
20490738387,12,12,10,2,18,18,1,1,1,1776081913,7202,
1062783107,24,24,16,8,6,6,1,1,1,1776081870,5115,
653086121,4,4,3,1,29,29,1,1,1,1776082185,41211,
653139897,1,1,0,1,26,26,1,1,1,1776077361,44011,
1015246367,0,0,0,0,25,25,1,0,0,1613934558,8116,
101011685,7,7,5,2,18,18,1,1,1,1776081985,12101,
27415547,4,4,0,4,21,21,1,1,1,1776082077,21707,
54000543,23,23,17,6,9,9,1,1,1,1776082077,4019,
1057091571,26,26,17,9,1,1,1,1,1,1776082196,21319,
20491171604,10,10,9,1,18,18,1,1,1,1776082193,47009,
100769544,44,44,40,4,0,0,1,1,1,1776082170,5001,
1057765913,14,14,8,6,25,25,1,1,1,1776082065,15129,
1062704564,25,25,17,8,35,35,1,1,1,1776082101,3102,
1057234527,17,17,15,2,22,22,1,1,1,1776081968,51001,
20491270292,16,16,12,4,33,33,1,1,1,1776082109,13206,
1057072168,3,3,0,3,21,21,1,1,1,1776081904,21315,
1057366813,3,3,2,1,28,28,1,1,1,1776081739,23102,
1056715831,14,14,9,5,7,7,1,1,1,1776081975,6022,
101742129,0,0,0,0,37,37,1,1,1,1776081995,15006,
1057360420,0,0,0,0,27,27,1,1,1,1776082086,21402,
125811629,14,14,5,9,30,30,1,1,1,1776082198,13052,
214119792,4,4,4,0,16,16,1,1,1,1776081872,41403,
13912564,23,23,22,1,0,0,1,1,1,1776082137,13018,
37504995,8,8,5,3,23,23,1,1,1,1776082112,21303,
131908132,2,2,1,1,18,18,1,1,1,1776082189,33014,
49117995,3,3,1,2,14,14,1,1,1,1776082154,9007,
1057753858,34,34,32,2,3,3,1,1,1,1776082080,15127,
54000592,35,35,34,1,1,1,1,1,1,1776082181,15070,
27359295,17,17,7,10,11,11,1,1,1,1776082122,20105,
81212212,2,2,0,2,22,22,1,1,1,1776082178,33103,
54000587,2,2,0,2,30,30,1,1,1,1776082084,14032,
58311330,1,1,0,1,38,38,1,1,1,1776082072,14011,
653087914,8,8,7,1,19,19,1,1,1,1776082051,41401,
41219552,17,17,15,2,6,6,1,1,1,1776082138,6002,
101738550,0,0,0,0,22,22,1,1,1,1776081881,14031,
54000622,8,8,7,1,20,20,1,1,1,1776082166,20044,
82339935,26,26,5,21,10,10,1,1,1,1776082044,16019,
27414713,12,12,8,4,17,17,1,1,1,1776082152,33012,
36151,17,17,4,13,0,0,1,1,1,1776081701,2013,
102307005,4,4,1,3,18,18,1,1,1,1776082193,17024,
20454506987,8,8,3,5,11,11,1,1,1,1776081954,43202,
98187918,59,59,48,11,1,1,1,1,1,1776082183,4016,
54000564,24,24,20,4,6,6,1,1,1,1776082160,10019,
27363337,22,22,16,6,9,9,1,1,1,1776082051,11033,
100967498,1,1,0,1,50,50,1,1,1,1776082060,41203,
6298,3,3,1,2,21,21,1,1,1,1776081663,10033,
20497547989,5,5,2,3,17,17,1,1,1,1776081938,43201,
43247025,6,6,1,5,13,13,1,1,1,1776081981,18039,
19858721250,11,11,0,11,32,32,1,1,1,1776082124,40006,
54000619,0,0,0,0,33,33,1,1,1,1776082010,20022,
101008598,3,3,1,2,37,37,1,1,1,1776082054,12036,
75525462,3,3,2,1,42,42,1,1,1,1776082089,14026,
95845524,3,3,2,1,14,14,1,1,1,1776081768,10008,
38407,34,34,14,20,5,5,1,1,1,1776082127,16012,
82554449,38,38,30,8,21,21,1,1,1,1776082180,16036,
39535340,1,1,1,0,29,29,1,1,1,1776082195,42505,
66491391,1,1,0,1,29,29,1,1,1,1776081722,10032,
54000570,8,8,6,2,26,26,1,1,1,1776081923,12015,
1062256852,2,2,2,0,18,18,1,1,1,1776082120,48004,
54000582,3,3,1,2,24,24,1,1,1,1776082093,14001,
1057373549,13,13,8,5,9,9,1,1,1,1776081869,26004,
653089942,2,2,1,1,26,26,1,1,1,1776082143,18139,
201923447,17,17,7,10,21,21,1,1,1,1776082158,16042,
220504949,19,19,18,1,11,11,1,1,1,1776082186,1006,
41464928,17,17,11,6,45,45,1,1,1,1776081942,15008,
27296946,20,20,16,4,10,10,1,1,1,1776082194,19110,
653143563,3,3,1,2,26,26,1,1,1,1776081978,22201,
15308712,8,8,3,5,15,15,1,1,1,1776082037,11112,
15462861,22,22,12,10,8,8,1,1,1,1776082118,16105,
1062797394,40,40,22,18,2,2,1,1,1,1776082187,8117,
265201872,45,45,44,1,4,4,1,1,1,1776082167,4006,
82332239,34,34,20,14,0,0,1,1,1,1776082095,5007,
9931940126,8,8,7,1,29,29,1,1,1,1776081596,18202,
443153677,17,17,14,3,18,18,1,1,1,1776082173,3008,
66505510,25,25,15,10,38,38,1,1,1,1776081942,5015,
1062245074,8,8,5,3,16,16,1,1,1,1776082182,45002,
1057758764,4,4,1,3,32,32,1,1,1,1776082168,15128,
653144717,14,14,13,1,11,11,1,1,1,1776082068,44014,
42275164,3,3,3,0,33,33,1,1,1,1776081932,12037,
75345531,16,16,14,2,0,0,1,1,1,1776081994,1007,
82574198,2,2,0,2,39,39,1,1,1,1776082185,21309,
66491379,4,4,1,3,8,8,1,1,1,1776082194,18004,
35600927,1,1,0,1,33,33,1,1,1,1776082170,16013,
100868590,21,21,20,1,4,4,1,1,1,1776082149,7012,
54000616,5,5,2,3,27,27,1,1,1,1776082010,20008,
66491381,2,2,1,1,30,30,1,1,1,1776081863,18034,
77773,12,12,11,1,16,16,1,1,1,1776082087,12019,
52518,1,1,0,1,20,20,1,1,1,1776082171,20104,
1062874070,5,5,2,3,33,33,1,1,1,1776082177,14135,
54000554,11,11,6,5,21,21,1,1,1,1776082090,8110,
27415389,0,0,0,0,29,29,1,1,1,1776082101,20024,
66491367,13,13,12,1,3,3,1,1,1,1776081995,3010,
1062802530,3,3,1,2,21,21,1,1,1,1776082008,12156,
653091206,8,8,3,5,31,31,1,1,1,1776082129,18140,
49341735,3,3,1,2,38,38,1,1,1,1776081739,19002,
15309674,10,10,9,1,11,11,1,1,1,1776082152,9009,
27414902,0,0,0,0,18,18,1,1,1,1776082159,10034,
49094984,27,27,1,26,27,27,1,1,1,1776081998,6104,
15463487,4,4,4,0,22,22,1,1,1,1776082146,16102,
210395439,19,19,14,5,7,7,1,1,1,1776081947,4021,
39169029,3,3,1,2,21,21,1,1,1,1776081944,20034,
66505516,11,11,7,4,47,47,1,1,1,1776081952,13005,
30730,2,2,1,1,33,33,1,1,1,1776081952,20001,
20636665336,0,0,0,0,0,0,0,0,0,1758199439,13208,
125623876,12,12,0,12,7,7,1,1,1,1776081837,17019,
2515672078,4,4,2,2,19,19,1,1,1,1776082149,19201,
35317080,3,3,2,1,19,19,1,1,1,1776082163,19010,
653146273,9,9,6,3,13,13,1,1,1,1776081661,22301,
