station_id,stationCode_info,name,lat,lon,capacity,station_opening_hours_info,rental_methods/0,num_bikes_available,numBikesAvailable,mechanical_bikes,ebikes,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode_status,station_opening_hours_status,availability_rate,occupancy_rate,availability_status,ebike_percentage,is_operational
38327,16011,Victor Hugo - La Pompe,48.86795222470859,2.28146318346262,41,,CREDITCARD,25,25,12,13,14,14,1,1,1,1776082149,16011,,60.98,65.85,Available,52.0,1
100925033,12007,Gare de Lyon - Chalon,48.845666194202,2.3741452395916,45,,CREDITCARD,21,21,19,2,24,24,1,1,1,1776082133,12007,,46.67,46.67,Available,9.52,1
109609241,25001,Colmar - Victor Hugo,48.88652251096166,2.173960916697979,32,,CREDITCARD,31,31,23,8,1,1,1,1,1,1776082193,25001,,96.88,96.88,Available,25.81,1
82562496,35007,Benjamin Delessert - Jean Lolive,48.89392043619345,2.417981922626496,21,,,2,2,1,1,19,19,1,1,1,1776082195,35007,,9.52,9.52,Low,50.0,1
235197110,47001,Place de la Gare,48.80253358011283,2.4275037646293645,46,,CREDITCARD,10,10,9,1,34,34,1,1,1,1776082135,47001,,21.74,26.09,Available,10.0,1
417088374,44101,Place Mongolfier,48.815160030060376,2.459287941455841,39,,,29,29,22,7,10,10,1,1,1,1776082125,44101,,74.36,74.36,Available,24.14,1
439750210,13032,Italie - Jardin Joan Miro,48.81990914045756,2.35929485410452,26,,CREDITCARD,6,6,0,6,19,19,1,1,1,1776082036,13032,,23.08,26.92,Available,100.0,1
476183970,10165,Gare de l'Est - Place du 11 Novembre 1918,48.876327,2.3585464,40,,CREDITCARD,1,1,1,0,35,35,1,1,1,1776081856,10165,,2.5,12.5,Low,0.0,1
27415246,15064,Javel - André Citroën,48.846276485475,2.2786368057132,45,,CREDITCARD,35,35,33,2,9,9,1,1,1,1776082169,15064,,77.78,80.0,Available,5.71,1
101491821,14010,Jean Moulin - Place Victor et Hélène Basch,48.82764910241,2.3261967301369,41,,CREDITCARD,10,10,2,8,30,30,1,1,1,1776081845,14010,,24.39,26.83,Available,80.0,1
369011098,43001,Paris - Laitières,48.846302741513,2.4207553267479,22,,CREDITCARD,13,13,7,6,7,7,1,1,1,1776082131,43001,,59.09,68.18,Available,46.15,1
1057319366,13128,Quai de la Gare - Pont de Bercy,48.83730787972,2.3740861260598,30,,,27,27,16,11,3,3,1,1,1,1776082155,13128,,90.0,90.0,Available,40.74,1
82375611,8020,Batignolles - Beudant,48.882164014664,2.3198529705405,44,,CREDITCARD,4,4,0,4,39,39,1,1,1,1776082186,8020,,9.09,11.36,Low,100.0,1
102309973,18003,Cimetière de Montmartre,48.886472466142,2.3328901827335,43,,CREDITCARD,3,3,1,2,40,40,1,1,1,1776082171,18003,,6.98,6.98,Low,66.67,1
653147618,22303,Lucien Lanternier - Le Luth,48.93159430558871,2.2889783978462224,27,,CREDITCARD,22,22,9,13,5,5,1,1,1,1776082165,22303,,81.48,81.48,Available,59.09,1
19697757271,40005,Conservatoire Marcel Dadi,48.790090379157,2.4535970427243,26,,CREDITCARD,11,11,11,0,14,14,1,1,1,1776082117,40005,,42.31,46.15,Available,0.0,1
417623119,92001,Mairie de quartier du Plateau - Mont-Valérien,48.8799933,2.2072437,20,,,2,2,0,2,17,17,1,1,1,1776082052,92001,,10.0,15.0,Low,100.0,1
365886904,17107,Berthier - Place Stuart Merril,48.88592792235504,2.2933450341224675,37,,,8,8,2,6,28,28,1,1,1,1776082042,17107,,21.62,24.32,Available,75.0,1
653083263,15057,Lucien Bossoutrot - Général Martial Vallin,48.836956046311,2.2741072252393,39,,,38,38,29,9,0,0,1,1,1,1776082186,15057,,97.44,100.0,Available,23.68,1
85015750,16002,Pergolèse - Malakoff,48.87521088779225,2.284278161823749,38,,,6,6,4,2,31,31,1,1,1,1776082049,16002,,15.79,18.42,Available,33.33,1
27064639,15004,Vaugirard - Pasteur,48.84040868803496,2.315436713397504,21,,CREDITCARD,1,1,0,1,20,20,1,1,1,1776081918,15004,,4.76,4.76,Low,100.0,1
102722579,23010,Voltaire - Anatole France,48.8919993602569,2.284262739121914,27,,CREDITCARD,18,18,12,6,9,9,1,1,1,1776082173,23010,,66.67,66.67,Available,33.33,1
39151458,18007,Goutte d'or - Barbès,48.885124323627,2.3496962338686,20,,CREDITCARD,3,3,0,3,17,17,1,1,1,1776081815,18007,,15.0,15.0,Low,100.0,1
468354634,19128,Quai de l'Oise - Aisne,48.8906231,2.3833701,30,,,3,3,0,3,27,27,1,1,1,1776082102,19128,,10.0,10.0,Low,100.0,1
213682190,15005,Place Jacques et Thérèse Tréfouël,48.842726498317,2.3125657439232,43,,CREDITCARD,4,4,1,3,39,39,1,1,1,1776081998,15005,,9.3,9.3,Low,75.0,1
213692227,18006,Square Louise Michel,48.884687354509,2.3441386967897,36,,CREDITCARD,14,14,1,13,21,21,1,1,1,1776082190,18006,,38.89,41.67,Available,92.86,1
653137566,21401,Mairie de Clamart,48.800612,2.262151,33,,,2,2,0,2,30,30,1,1,1,1776081908,21401,,6.06,9.09,Low,100.0,1
213674686,13044,Place Jeanne d'Arc,48.829575,2.369126,36,,CREDITCARD,5,5,1,4,29,29,1,1,1,1776081935,13044,,13.89,19.44,Low,80.0,1
488889101,17108,Bessières - Porte de Clichy,48.89611762451474,2.31790903955698,33,,,17,17,14,3,15,15,1,1,1,1776082122,17108,,51.52,54.55,Available,17.65,1
42720305,8037,Monceau - Malesherbes,48.8795079,2.3145456,38,,CREDITCARD,34,34,1,33,2,2,1,1,1,1776082188,8037,,89.47,94.74,Available,97.06,1
266422568,4020,Place Edmond Michelet,48.860134890542,2.3500636965036,23,,CREDITCARD,16,16,5,11,5,5,1,1,1,1776081836,4020,,69.57,78.26,Available,68.75,1
488872892,15022,Emile Zola - Fondary,48.84705114311375,2.295340597629548,42,,CREDITCARD,11,11,7,4,31,31,1,1,1,1776082083,15022,,26.19,26.19,Available,36.36,1
54000632,23004,Paul Vaillant-Couturier - Victor Hugo,48.89819702263572,2.293848017974069,36,,CREDITCARD,13,13,10,3,23,23,1,1,1,1776082189,23004,,36.11,36.11,Available,23.08,1
379063990,22408,Place du 14 Juillet,48.819266959525,2.3011998832226,22,,CREDITCARD,6,6,2,4,16,16,1,1,1,1776082155,22408,,27.27,27.27,Available,66.67,1
210396518,5012,Estrapade - Ulm,48.84512772828,2.3454568170362,16,,,15,15,0,15,1,1,1,1,1,1776081929,5012,,93.75,93.75,Available,100.0,1
428088564,43010,La Jarry - Place Diderot,48.849726940367,2.4520137906075,25,,,4,4,2,2,19,19,1,1,1,1776081870,43010,,16.0,24.0,Low,50.0,1
221036108,11017,Charonne - Bureau,48.854176,2.396093,47,,,3,3,1,2,43,43,1,1,1,1776081655,11017,,6.38,8.51,Low,66.67,1
82584215,21306,Place Lafayette,48.829654975522,2.2638675570488,62,,CREDITCARD,56,56,54,2,4,4,1,1,1,1776082169,21306,,90.32,93.55,Available,3.57,1
38522,9027,Douai - Pierre Fontaine,48.882291011481,2.3332412168384,25,,CREDITCARD,0,0,0,0,24,24,1,1,1,1776082195,9027,,0.0,4.0,Empty,,1
1057730786,1021,Halles - Bourdonnais,48.860448992575,2.3460162431002,20,,CREDITCARD,18,18,10,8,2,2,1,1,1,1776081856,1021,,90.0,90.0,Available,44.44,1
131094294,33015,Charles Tillon - Cimetière Communal,48.91844023641836,2.3935630917549138,30,,,13,13,12,1,15,15,1,1,1,1776082173,33015,,43.33,50.0,Available,7.69,1
494183852,7017,La Motte-Picquet - La Tour Maubourg,48.856926701847,2.3096215831203,40,,CREDITCARD,13,13,10,3,26,26,1,1,1,1776082131,7017,,32.5,35.0,Available,23.08,1
491687415,35006,Delizy - Louis Nadot,48.89621284558135,2.4094578623771667,22,,,9,9,6,3,11,11,1,1,1,1776082121,35006,,40.91,50.0,Available,33.33,1
653083675,41205,Maréchal Joffre - Verdun,48.85385,2.470307,20,,,2,2,0,2,18,18,1,1,1,1776082172,41205,,10.0,10.0,Low,100.0,1
653141822,22015,Île de la Jatte,48.8940361613021,2.2666339203715324,23,,,6,6,4,2,16,16,1,1,1,1776082087,22015,,26.09,30.43,Available,33.33,1
488980540,12018,Saint-Mandé - Fabre d'Eglantine,48.8453579,2.3965022,34,,,15,15,7,8,18,18,1,1,1,1776082162,12018,,44.12,47.06,Available,53.33,1
653137567,44005,Place Saint-Just,48.790379518724265,2.3895226791501045,22,,CREDITCARD,3,3,2,1,17,17,1,1,1,1776081902,44005,,13.64,22.73,Low,33.33,1
54000600,17119,Toqueville - Cardinet,48.88490187110713,2.3109393194317818,33,,,5,5,2,3,28,28,1,1,1,1776081934,17119,,15.15,15.15,Low,60.0,1
82455731,15011,Cambronne - Villa Croix Nivert,48.845847561366,2.3017574474216,62,,,4,4,3,1,57,57,1,1,1,1776082131,15011,,6.45,8.06,Low,25.0,1
15212034,9004,Gérando - Rochechouart,48.88294340845,2.3464846238494,21,,,2,2,0,2,17,17,1,1,1,1776082132,9004,,9.52,19.05,Low,100.0,1
1057399900,51002,Placette Grégoire Collas,48.94342014002797,2.2487476095557213,25,,,24,24,23,1,0,0,1,1,1,1776082078,51002,,96.0,100.0,Available,4.17,1
491932748,32601,Porte des Lilas - Faidherbe,48.87861855668978,2.412032783031464,39,,CREDITCARD,0,0,0,0,39,39,1,1,1,1776081967,32601,,0.0,0.0,Empty,,1
1057378487,33016,Fort d'Aubervilliers,48.91502382370325,2.4035281687974925,22,,CREDITCARD,12,12,7,5,10,10,1,1,1,1776082197,33016,,54.55,54.55,Available,41.67,1
1057737444,12026,Place Ginette Hamelin,48.837853,2.382064,51,,CREDITCARD,39,39,20,19,10,10,1,1,1,1776082178,12026,,76.47,80.39,Available,48.72,1
911767210,10162,Alexandre Parodi - Quai de Valmy,48.879359419425,2.3665961623192,24,,CREDITCARD,3,3,0,3,19,19,1,1,1,1776082034,10162,,12.5,20.83,Low,100.0,1
82336035,6012,Saint-Germain - Ciseaux,48.853305277595,2.3344654618827,18,,CREDITCARD,17,17,12,5,1,1,1,1,1,1776082194,6012,,94.44,94.44,Available,29.41,1
255322397,13009,Auguste Blanqui - Corvisart,48.8300989,2.3502726,26,,CREDITCARD,5,5,4,1,21,21,1,1,1,1776081966,13009,,19.23,19.23,Low,20.0,1
1314450240,27005,Gare du Stade,48.9312676,2.2603778,20,,,4,4,1,3,15,15,1,1,1,1776081805,27005,,20.0,25.0,Low,75.0,1
1057221951,44016,Balzac - Olympes de Gouges,48.778503324868,2.4006786569953,28,,CREDITCARD,4,4,4,0,23,23,1,1,1,1776081767,44016,,14.29,17.86,Low,0.0,1
559595472,15071,Suffren - Champ de Mars,48.8547194,2.2952168,23,,CREDITCARD,21,21,15,6,2,2,1,1,1,1776082088,15071,,91.3,91.3,Available,28.57,1
129016495,9024,Taitbout - La Fayette,48.8733298892,2.3352625966072,53,,CREDITCARD,47,47,20,27,4,4,1,1,1,1776082099,9024,,88.68,92.45,Available,57.45,1
16659964929,8201,Arsène Houssaye - Friedland,48.874510616163,2.2994716674148,29,,,15,15,2,13,14,14,1,1,1,1776082001,8201,,51.72,51.72,Available,86.67,1
1057335613,15311,Quai du Président Roosevelt - Pont Aval,48.834388367639,2.2656820714474,30,,,29,29,17,12,1,1,1,1,1,1776082113,15311,,96.67,96.67,Available,41.38,1
586649404,46003,Conservatoire de Musique,48.770935866676,2.4034014344215,25,,,8,8,5,3,17,17,1,1,1,1776081811,46003,,32.0,32.0,Available,37.5,1
54000599,17111,Lemercier - Cardinet,48.89009716885175,2.317377626895905,24,,,3,3,1,2,21,21,1,1,1,1776082137,17111,,12.5,12.5,Low,66.67,1
20430917761,19210,Place des Fêtes - Solitaires,48.876644633122,2.3920327806309,29,,CREDITCARD,1,1,0,1,27,27,1,1,1,1776081851,19210,,3.45,6.9,Low,100.0,1
210582231,9102,Londres - Place d'Estienne d'Orves,48.876693805756986,2.3305362090468407,25,,,17,17,11,6,8,8,1,1,1,1776082141,9102,,68.0,68.0,Available,35.29,1
312870435,9006,Dunkerque - Trudaine,48.88215166773376,2.3463253676891327,16,,,1,1,0,1,10,10,1,1,1,1776082198,9006,,6.25,37.5,Low,100.0,1
129106450,18030,Joseph Dijon - Ornano,48.89374453351521,2.3476678133010864,37,,CREDITCARD,1,1,0,1,35,35,1,1,1,1776082051,18030,,2.7,5.41,Low,100.0,1
1057405802,92006,Place Nelson Mandela,48.89787431818056,2.2182820737361912,30,,,12,12,3,9,19,19,1,1,1,1776081653,92006,,40.0,36.67,Available,75.0,1
27414544,5024,Place Monge,48.842761803051,2.3524079471827,21,,CREDITCARD,2,2,1,1,19,19,1,1,1,1776082123,5024,,9.52,9.52,Low,50.0,1
213894629,31005,Square Denise Buisson,48.8562322730982,2.426436245441437,45,,,1,1,1,0,43,43,1,1,1,1776081672,31005,,2.22,4.44,Low,0.0,1
1057354004,21314,Chemin de Bretagne,48.824753068884,2.2588385956052,29,,,27,27,9,18,0,0,1,1,1,1776082160,21314,,93.1,100.0,Available,66.67,1
129059516,12038,Picpus - Louis Braille,48.839988788912,2.4005256685521,58,,CREDITCARD,5,5,3,2,53,53,1,1,1,1776082042,12038,,8.62,8.62,Low,40.0,1
100923502,12005,Crozatier - Faubourg Saint-Antoine,48.850440013405,2.378901366211,42,,CREDITCARD,29,29,23,6,11,11,1,1,1,1776081753,12005,,69.05,73.81,Available,20.69,1
1227051850,13516,Glacière - Soeur Catherine Marie,48.8295229894206,2.343570403754711,40,,,7,7,6,1,32,32,1,1,1,1776082167,13516,,17.5,20.0,Available,14.29,1
1057748427,12155,Rottembourg - Général Michel Bizot,48.83787825992554,2.4044052511453637,43,,CREDITCARD,20,20,19,1,23,23,1,1,1,1776082097,12155,,46.51,46.51,Available,5.0,1
54000560,9011,Geoffroy - Marie,48.873781940593325,2.344513876337893,20,,CREDITCARD,14,14,5,9,3,3,1,1,1,1776082171,9011,,70.0,85.0,Available,64.29,1
36391,9034,Godot de Mauroy - Madeleine,48.869789,2.326347,22,,CREDITCARD,20,20,17,3,1,1,1,1,1,1776081733,9034,,90.91,95.45,Available,15.0,1
100933541,12028,Vivaldi - Antoine-Julien Hénard,48.84192366327655,2.389728979467376,27,,CREDITCARD,6,6,2,4,21,21,1,1,1,1776082183,12028,,22.22,22.22,Available,66.67,1
100934967,12035,Madagascar - Meuniers,48.83460464474706,2.3970650508999825,47,,,4,4,2,2,39,39,1,1,1,1776081843,12035,,8.51,17.02,Low,50.0,1
15309045,10021,Marché Saint-Quentin,48.877356057652,2.3545114456374,15,,,7,7,2,5,7,7,1,1,1,1776081818,10021,,46.67,53.33,Available,71.43,1
20490738387,7202,Constant Coquelin - Invalides,48.848283157236,2.315749520203,31,,CREDITCARD,12,12,10,2,18,18,1,1,1,1776081913,7202,,38.71,41.94,Available,16.67,1
1062783107,5115,Buffon - Jardin des Plantes,48.84266846610488,2.3618587106466293,30,,CREDITCARD,24,24,16,8,6,6,1,1,1,1776081870,5115,,80.0,80.0,Available,33.33,1
653086121,41211,Louis Xavier de Ricard - Ancienne Mairie,48.84629899065091,2.472420372068882,34,,,4,4,3,1,29,29,1,1,1,1776082185,41211,,11.76,14.71,Low,25.0,1
653139897,44011,Lebrun - Colonel Fabien,48.78266870733145,2.381317801773548,27,,,1,1,0,1,26,26,1,1,1,1776077361,44011,,3.7,3.7,Low,100.0,1
1015246367,8116,Champs-Elysees - Bassano,48.871811807816,2.300238981843,25,,CREDITCARD,0,0,0,0,25,25,1,0,0,1613934558,8116,,0.0,0.0,Empty,,0
101011685,12101,Charenton - Prague,48.848175129981,2.3763584494312,26,,CREDITCARD,7,7,5,2,18,18,1,1,1,1776081985,12101,,26.92,30.77,Available,28.57,1
27415547,21707,Square Etienne Jarousse,48.82485182597129,2.2925933450460434,25,,,4,4,0,4,21,21,1,1,1,1776082077,21707,,16.0,16.0,Low,100.0,1
54000543,4019,Cloître Saint-Merri - Renard,48.858835448898,2.3518279194832,32,,,23,23,17,6,9,9,1,1,1,1776082077,4019,,71.88,71.88,Available,26.09,1
1057091571,21319,Esplanade du Foncet - Camille Desmoulins,48.827090233495,2.2606857866049,28,,CREDITCARD,26,26,17,9,1,1,1,1,1,1776082196,21319,,92.86,96.43,Available,34.62,1
20491171604,47009,Charentonneau - Maison Alfort,48.809972406542,2.443241664773,28,,,10,10,9,1,18,18,1,1,1,1776082193,47009,,35.71,35.71,Available,10.0,1
100769544,5001,Harpe - Saint-Germain,48.851518815017,2.3436703160405,45,,CREDITCARD,44,44,40,4,0,0,1,1,1,1776082170,5001,,97.78,100.0,Available,9.09,1
1057765913,15129,Hôpital Necker,48.84604349011845,2.313245013356209,40,,,14,14,8,6,25,25,1,1,1,1776082065,15129,,35.0,37.5,Available,42.86,1
1062704564,3102,Bourg l'Abbé - Saint-Martin,48.863933319493,2.352406270802,61,,,25,25,17,8,35,35,1,1,1,1776082101,3102,,40.98,42.62,Available,32.0,1
1057234527,51001,Gare d'Argenteuil,48.94702243680671,2.256898172199726,40,,CREDITCARD,17,17,15,2,22,22,1,1,1,1776081968,51001,,42.5,45.0,Available,11.76,1
20491270292,13206,Barrault - Place de Rungis,48.822658791556,2.3467585146383,49,,CREDITCARD,16,16,12,4,33,33,1,1,1,1776082109,13206,,32.65,32.65,Available,25.0,1
1057072168,21315,Jules Guesdes - Général de Gaulle,48.81930581291959,2.278934195637703,24,,CREDITCARD,3,3,0,3,21,21,1,1,1,1776081904,21315,,12.5,12.5,Low,100.0,1
1057366813,23102,Hôtel de Ville de Sèvres,48.824363561289,2.2131047397852,32,,CREDITCARD,3,3,2,1,28,28,1,1,1,1776081739,23102,,9.38,12.5,Low,33.33,1
1056715831,6022,Marché Saint-Germain,48.85165625855281,2.335500307381153,21,,CREDITCARD,14,14,9,5,7,7,1,1,1,1776081975,6022,,66.67,66.67,Available,35.71,1
101742129,15006,Cherche-Midi - Hôpital Necker,48.84461063309956,2.317914068698883,38,,CREDITCARD,0,0,0,0,37,37,1,1,1,1776081995,15006,,0.0,2.63,Empty,,1
1057360420,21402,Place Aimé Césaire,48.783194713067815,2.2429127991199493,27,,,0,0,0,0,27,27,1,1,1,1776082086,21402,,0.0,0.0,Empty,,1
125811629,13052,Leredde - Tolbiac,48.82887629664,2.3744382709265,44,,CREDITCARD,14,14,5,9,30,30,1,1,1,1776082198,13052,,31.82,31.82,Available,64.29,1
214119792,41403,Gare RER - Malleret-Joinville,48.802936,2.42531,20,,CREDITCARD,4,4,4,0,16,16,1,1,1,1776081872,41403,,20.0,20.0,Low,0.0,1
13912564,13018,Bruant - Vincent Auriol,48.834848452929,2.3668264996271,25,,CREDITCARD,23,23,22,1,0,0,1,1,1,1776082137,13018,,92.0,100.0,Available,4.35,1
37504995,21303,Jean Monnet - Iles,48.8233939840573,2.2497073194874866,32,,,8,8,5,3,23,23,1,1,1,1776082112,21303,,25.0,28.12,Available,37.5,1
131908132,33014,Parc Eli Lotar,48.91844993053703,2.3727085813879967,20,,CREDITCARD,2,2,1,1,18,18,1,1,1,1776082189,33014,,10.0,10.0,Low,50.0,1
49117995,9007,Condorcet - Turgot,48.87985155789093,2.345232367515564,20,,CREDITCARD,3,3,1,2,14,14,1,1,1,1776082154,9007,,15.0,30.0,Low,66.67,1
1057753858,15127,Place Charles Michels,48.846401,2.28502,37,,,34,34,32,2,3,3,1,1,1,1776082080,15127,,91.89,91.89,Available,5.88,1
54000592,15070,Balard - Montagne de la Fage,48.838507403334,2.2782871127129,36,,,35,35,34,1,1,1,1,1,1,1776082181,15070,,97.22,97.22,Available,2.86,1
27359295,20105,Benoît Frachon - République,48.85230729014318,2.415605485439301,30,,,17,17,7,10,11,11,1,1,1,1776082122,20105,,56.67,63.33,Available,58.82,1
81212212,33103,Jean Jaurès - Jules Jacquemin,48.88433053604843,2.4082902455152104,24,,,2,2,0,2,22,22,1,1,1,1776082178,33103,,8.33,8.33,Low,100.0,1
54000587,14032,Mairie du 14ème,48.83254578123,2.3254923149943,32,,CREDITCARD,2,2,0,2,30,30,1,1,1,1776082084,14032,,6.25,6.25,Low,100.0,1
58311330,14011,Place des Droits de l'Enfant,48.8274804,2.3319217,39,,CREDITCARD,1,1,0,1,38,38,1,1,1,1776082072,14011,,2.56,2.56,Low,100.0,1
653087914,41401,Marne - Charles de Gaulle,48.815071719544434,2.4121668934822087,27,,,8,8,7,1,19,19,1,1,1,1776082051,41401,,29.63,29.63,Available,12.5,1
41219552,6002,Saint-Benoît - Jacob,48.85545136013941,2.3334722220897675,23,,CREDITCARD,17,17,15,2,6,6,1,1,1,1776082138,6002,,73.91,73.91,Available,11.76,1
101738550,14031,Didot - Place de Moro-Giafferi,48.8337,2.3215,22,,,0,0,0,0,22,22,1,1,1,1776081881,14031,,0.0,0.0,Empty,,1
54000622,20044,Davout - Volga,48.852919679957296,2.410522909779111,28,,CREDITCARD,8,8,7,1,20,20,1,1,1,1776082166,20044,,28.57,28.57,Available,12.5,1
82339935,16019,Porte de la Muette,48.86302317841182,2.2687188170157406,36,,CREDITCARD,26,26,5,21,10,10,1,1,1,1776082044,16019,,72.22,72.22,Available,80.77,1
27414713,33012,Landy - Heurtault,48.91509653452032,2.375951372087002,30,,,12,12,8,4,17,17,1,1,1,1776082152,33012,,40.0,43.33,Available,33.33,1
36151,2013,Favart - Italiens,48.871446353921,2.3382901058508,17,,CREDITCARD,17,17,4,13,0,0,1,1,1,1776081701,2013,,100.0,100.0,Available,76.47,1
102307005,17024,Villiers - Batignolles,48.881252538461,2.3165384307504,23,,CREDITCARD,4,4,1,3,18,18,1,1,1,1776082193,17024,,17.39,21.74,Low,75.0,1
20454506987,43202,Pavé Grignon - Bretagne,48.757398255499,2.4012465523091,20,,,8,8,3,5,11,11,1,1,1,1776081954,43202,,40.0,45.0,Available,62.5,1
98187918,4016,Lobau - Hôtel de Ville,48.8562118,2.3532536,60,,CREDITCARD,59,59,48,11,1,1,1,1,1,1776082183,4016,,98.33,98.33,Available,18.64,1
54000564,10019,Paradis - Hauteville,48.87499995466676,2.3522757401923404,31,,CREDITCARD,24,24,20,4,6,6,1,1,1,1776082160,10019,,77.42,80.65,Available,16.67,1
27363337,11033,Bréguet - Sabin,48.856931678257,2.3706749462105,33,,CREDITCARD,22,22,16,6,9,9,1,1,1,1776082051,11033,,66.67,72.73,Available,27.27,1
100967498,41203,Stalingrad - Rigollots,48.84997403844251,2.45557576417923,51,,,1,1,0,1,50,50,1,1,1,1776082060,41203,,1.96,1.96,Low,100.0,1
6298,10033,Gare du Nord - Saint-Vincent de Paul,48.880955741648,2.3524305148385,24,,,3,3,1,2,21,21,1,1,1,1776081663,10033,,12.5,12.5,Low,66.67,1
20497547989,43201,Place du Général Leclerc,48.76529107158,2.3926565092808,22,,CREDITCARD,5,5,2,3,17,17,1,1,1,1776081938,43201,,22.73,22.73,Low,60.0,1
43247025,18039,Jardins d'Eole,48.8869703,2.3668488,20,,CREDITCARD,6,6,1,5,13,13,1,1,1,1776081981,18039,,30.0,35.0,Available,83.33,1
19858721250,40006,Université Paris Est Créteil,48.787714467944,2.4461909509055,43,,CREDITCARD,11,11,0,11,32,32,1,1,1,1776082124,40006,,25.58,25.58,Available,100.0,1
54000619,20022,Porte de Bagnolet,48.86470713912298,2.408344637349607,33,,,0,0,0,0,33,33,1,1,1,1776082010,20022,,0.0,0.0,Empty,,1
101008598,12036,Reuilly - Place Felix Eboue,48.84030274499962,2.394630398715453,42,,CREDITCARD,3,3,1,2,37,37,1,1,1,1776082054,12036,,7.14,11.9,Low,66.67,1
75525462,14026,Plantes - Moulin Vert,48.83005755305626,2.3232302069664006,45,,CREDITCARD,3,3,2,1,42,42,1,1,1,1776082089,14026,,6.67,6.67,Low,33.33,1
95845524,10008,Cité Riverin - Château d'Eau,48.87070242355431,2.358739863900845,18,,CREDITCARD,3,3,2,1,14,14,1,1,1,1776081768,10008,,16.67,22.22,Low,33.33,1
38407,16012,Flandrin - Longchamp,48.86877849178477,2.274354539176829,42,,CREDITCARD,34,34,14,20,5,5,1,1,1,1776082127,16012,,80.95,88.1,Available,58.82,1
82554449,16036,Porte Molitor,48.84524763511433,2.2569015249609947,60,,CREDITCARD,38,38,30,8,21,21,1,1,1,1776082180,16036,,63.33,65.0,Available,21.05,1
39535340,42505,Charles Frérot - Albert Guilpin,48.8155839183714,2.3505029082298283,30,,,1,1,1,0,29,29,1,1,1,1776082195,42505,,3.33,3.33,Low,0.0,1
66491391,10032,Claude Vellefaux - Hôpital Saint-Louis,48.872859139003,2.3700717069851,32,,CREDITCARD,1,1,0,1,29,29,1,1,1,1776081722,10032,,3.12,9.38,Low,100.0,1
54000570,12015,Place de la Nation - Picpus,48.846821681548,2.4001130461693,36,,,8,8,6,2,26,26,1,1,1,1776081923,12015,,22.22,27.78,Available,25.0,1
1062256852,48004,Maxime Gorki - Louis Aragon,48.78909814728443,2.368387877941132,20,,CREDITCARD,2,2,2,0,18,18,1,1,1,1776082120,48004,,10.0,10.0,Low,0.0,1
54000582,14001,Edgar Quinet - Gaité,48.841160928966,2.324595451355,27,,CREDITCARD,3,3,1,2,24,24,1,1,1,1776082093,14001,,11.11,11.11,Low,66.67,1
1057373549,26004,Gare RER les Grésillons,48.91989863357277,2.31458459136273,22,,CREDITCARD,13,13,8,5,9,9,1,1,1,1776081869,26004,,59.09,59.09,Available,38.46,1
653089942,18139,Poissonniers - Championnet,48.89543299733937,2.3530178144574165,28,,CREDITCARD,2,2,1,1,26,26,1,1,1,1776082143,18139,,7.14,7.14,Low,50.0,1
201923447,16042,Murat - Porte de Saint-Cloud,48.83750862621299,2.2577651962637906,38,,CREDITCARD,17,17,7,10,21,21,1,1,1,1776082158,16042,,44.74,44.74,Available,58.82,1
220504949,1006,Grande Truanderie - Saint-Denis,48.8626302,2.3498075,33,,CREDITCARD,19,19,18,1,11,11,1,1,1,1776082186,1006,,57.58,66.67,Available,5.26,1
41464928,15008,Sèvres - Lecourbe,48.8447677,2.3110086,62,,CREDITCARD,17,17,11,6,45,45,1,1,1,1776081942,15008,,27.42,27.42,Available,35.29,1
27296946,19110,Square Claude Bernard,48.89876016219984,2.375325746834278,30,,,20,20,16,4,10,10,1,1,1,1776082194,19110,,66.67,66.67,Available,20.0,1
653143563,22201,Henri Ravera - Gabriel Péri,48.79722273833844,2.302115857601166,30,,CREDITCARD,3,3,1,2,26,26,1,1,1,1776081978,22201,,10.0,13.33,Low,66.67,1
15308712,11112,Jules Vallès - Charonne,48.854284379935,2.3847674578428,23,,CREDITCARD,8,8,3,5,15,15,1,1,1,1776082037,11112,,34.78,34.78,Available,62.5,1
15462861,16105,Crevaux - Bugeaud,48.87080942867,2.2811490076919,31,,,22,22,12,10,8,8,1,1,1,1776082118,16105,,70.97,74.19,Available,45.45,1
1062797394,8117,Place de la Madeleine - Royale,48.869228052648,2.324421107769,43,,,40,40,22,18,2,2,1,1,1,1776082187,8117,,93.02,95.35,Available,45.0,1
265201872,4006,Bourdon - Pont Morland,48.8478103,2.3659356,52,,,45,45,44,1,4,4,1,1,1,1776082167,4006,,86.54,92.31,Available,2.22,1
82332239,5007,Ecoles - Carmes,48.848904447989,2.3473486304283,36,,CREDITCARD,34,34,20,14,0,0,1,1,1,1776082095,5007,,94.44,100.0,Available,41.18,1
9931940126,18202,Diane Arbus,48.898800717199,2.3524022474885,38,,,8,8,7,1,29,29,1,1,1,1776081596,18202,,21.05,23.68,Available,12.5,1
443153677,3008,Perle - Vieille du Temple,48.8601346,2.3611206,36,,CREDITCARD,17,17,14,3,18,18,1,1,1,1776082173,3008,,47.22,50.0,Available,17.65,1
66505510,5015,Epée de Bois - Mouffetard,48.84150869038884,2.350066713988781,63,,CREDITCARD,25,25,15,10,38,38,1,1,1,1776081942,5015,,39.68,39.68,Available,40.0,1
